time,irradation,temperature,wind_speed,power_generation
2021-09-15T10:00:00.000Z,634.01,15.93,4.9501,19644
2021-09-15T11:00:00.000Z,592.01,16.31,4.84,18382
2021-09-15T12:00:00.000Z,519,16.7,4.7299,16072
2021-09-15T13:00:00.000Z,321,17.09,4.62,9774.1
2021-09-15T14:00:00.000Z,133,16.66,4.5001,3990.9
2021-09-15T15:00:00.000Z,17.997,16.24,4.37,373.43
2021-09-15T16:00:00.000Z,5.0044,15.82,4.25,-0.2014
2021-09-15T17:00:00.000Z,0,15.74,3.94,-0.2014
2021-09-15T18:00:00.000Z,0,15.66,3.64,-0.2014
2021-09-15T19:00:00.000Z,0,15.59,3.3399,-0.2014
2021-09-15T20:00:00.000Z,0,15.67,3.72,-0.2014
2021-09-15T21:00:00.000Z,0,15.76,4.0999,-0.2014
2021-09-15T22:00:00.000Z,0,15.85,4.4801,-0.2014
2021-09-15T23:00:00.000Z,0,15.71,4.9101,-0.2014
2021-09-16T00:00:00.000Z,0,15.57,5.3401,-0.2014
2021-09-16T01:00:00.000Z,0,15.43,5.7701,-0.2014
2021-09-16T02:00:00.000Z,0,15.27,5.8901,-0.2014
2021-09-16T03:00:00.000Z,0,15.11,6.0199,-0.2014
2021-09-16T04:00:00.000Z,0,14.95,6.15,-0.2014
2021-09-16T05:00:00.000Z,67.999,15.05,6.6499,2078.1
2021-09-16T06:00:00.000Z,87,15.15,7.15,2582.1
2021-09-16T07:00:00.000Z,312.01,15.25,7.66,9878.9
2021-09-16T08:00:00.000Z,244.01,15.38,7.35,7521.7
2021-09-16T09:00:00.000Z,292,15.51,7.0399,9020.4
2021-09-16T10:00:00.000Z,454,15.65,6.7301,14074
2021-09-16T11:00:00.000Z,186,15.45,6.8901,5656.7
2021-09-16T12:00:00.000Z,95.001,15.26,7.05,2811
2021-09-16T13:00:00.000Z,303.3,15.07,7.21,9273.3
2021-09-16T14:00:00.000Z,95.001,14.66,7.0199,2818.1
2021-09-16T15:00:00.000Z,31.003,14.25,6.82,797.31
2021-09-16T16:00:00.000Z,39.004,13.84,6.62,1287.3
2021-09-16T17:00:00.000Z,0,13.83,6.27,-0.2014
2021-09-16T18:00:00.000Z,0,13.83,5.92,-0.2014
2021-09-16T19:00:00.000Z,0,13.83,5.5699,-0.2014
2021-09-16T20:00:00.000Z,0,13.74,5.3601,-0.2014
2021-09-16T21:00:00.000Z,0,13.66,5.15,-0.2014
2021-09-16T22:00:00.000Z,0,13.57,4.94,-0.2014
2021-09-16T23:00:00.000Z,0,13.35,4.2799,-0.2014
2021-09-17T00:00:00.000Z,0,13.14,3.6099,-0.2014
2021-09-17T01:00:00.000Z,0,12.92,2.9501,-0.2014
2021-09-17T02:00:00.000Z,0,12.73,3.5401,-0.2014
2021-09-17T03:00:00.000Z,0,12.55,4.13,-0.2014
2021-09-17T04:00:00.000Z,0,12.36,4.72,-0.2014
2021-09-17T05:00:00.000Z,54.994,12.48,5.1999,1741.9
2021-09-17T06:00:00.000Z,158,12.59,5.6899,4975.4
2021-09-17T07:00:00.000Z,141.99,12.71,6.1799,4332.3
2021-09-17T08:00:00.000Z,198,12.75,6.0999,6090.5
2021-09-17T09:00:00.000Z,73.004,12.79,6.0199,2146.2
2021-09-17T10:00:00.000Z,463.99,12.83,5.94,14610
2021-09-17T11:00:00.000Z,72,12.69,5.6099,2115.9
2021-09-17T12:00:00.000Z,116,12.56,5.27,3505.3
2021-09-17T13:00:00.000Z,353.99,12.43,4.94,10953
2021-09-17T14:00:00.000Z,247,12.31,4.0701,7455.9
2021-09-17T15:00:00.000Z,197,12.2,3.21,5769.1
2021-09-17T16:00:00.000Z,47.006,12.09,2.3399,1578.1
2021-09-17T17:00:00.000Z,0,11.9,2.4801,-0.2014
2021-09-17T18:00:00.000Z,0,11.71,2.61,-0.2014
2021-09-17T19:00:00.000Z,0,11.53,2.74,-0.2014
2021-09-17T20:00:00.000Z,0,11.51,2.7699,-0.2014
2021-09-17T21:00:00.000Z,0,11.5,2.7899,-0.2014
2021-09-17T22:00:00.000Z,0,11.48,2.8099,-0.2014
2021-09-17T23:00:00.000Z,0,11.27,2.5401,-0.2014
2021-09-18T00:00:00.000Z,0,11.07,2.2599,-0.2014
2021-09-18T01:00:00.000Z,0,10.86,1.9901,-0.2014
2021-09-18T02:00:00.000Z,0,11.13,2.1101,-0.2014
2021-09-18T03:00:00.000Z,0,11.4,2.23,-0.2014
2021-09-18T04:00:00.000Z,0,11.67,2.3599,-0.2014
2021-09-18T05:00:00.000Z,82.999,12.65,3.2199,2593.8
2021-09-18T06:00:00.000Z,187.01,13.63,4.0799,5856.1
2021-09-18T07:00:00.000Z,388.01,14.61,4.94,12292
2021-09-18T08:00:00.000Z,518,14.83,5.3801,15968
2021-09-18T09:00:00.000Z,100.01,15.05,5.8301,2970.2
2021-09-18T10:00:00.000Z,138.01,15.27,6.2801,4159.5
2021-09-18T11:00:00.000Z,159,15.18,6.0599,4818.3
2021-09-18T12:00:00.000Z,537,15.09,5.8501,16725
2021-09-18T13:00:00.000Z,418.01,15,5.64,12641
2021-09-18T14:00:00.000Z,337,14.77,4.8301,9260.1
2021-09-18T15:00:00.000Z,155,14.54,4.0101,4726
2021-09-18T16:00:00.000Z,42.001,14.32,3.1999,1388.7
2021-09-18T17:00:00.000Z,0,14.26,3.31,-0.2014
2021-09-18T18:00:00.000Z,0,14.21,3.4201,-0.2014
2021-09-18T19:00:00.000Z,0,14.16,3.53,-0.2014
2021-09-18T20:00:00.000Z,0,14.42,3.9501,-0.2014
2021-09-18T21:00:00.000Z,0,14.68,4.3801,-0.2014
2021-09-18T22:00:00.000Z,0,14.94,4.8,-0.2014
2021-09-18T23:00:00.000Z,0,14.72,5.1399,-0.2014
2021-09-19T00:00:00.000Z,0,14.5,5.47,-0.2014
2021-09-19T01:00:00.000Z,0,14.28,5.8101,-0.2014
2021-09-19T02:00:00.000Z,0,14.6,5.8701,-0.2014
2021-09-19T03:00:00.000Z,0,14.91,5.9301,-0.2014
2021-09-19T04:00:00.000Z,0,15.23,5.9901,-0.2014
2021-09-19T05:00:00.000Z,67.999,15.56,6.56,2127
2021-09-19T06:00:00.000Z,211,15.88,7.1399,6508.4
2021-09-19T07:00:00.000Z,205,16.21,7.7101,6358
2021-09-19T08:00:00.000Z,179.99,16.2,7.23,5450.5
2021-09-19T09:00:00.000Z,93.998,16.2,6.74,2769.1
2021-09-19T10:00:00.000Z,120,16.2,6.2601,3581.3
2021-09-19T11:00:00.000Z,194,16.39,6.31,5884.4
2021-09-19T12:00:00.000Z,300,16.58,6.3601,9228
2021-09-19T13:00:00.000Z,210.01,16.77,6.41,6368.7
2021-09-19T14:00:00.000Z,183.99,16.71,6.07,5579.5
2021-09-19T15:00:00.000Z,114,16.65,5.72,3543.4
2021-09-19T16:00:00.000Z,20.004,16.6,5.3801,461.02
2021-09-19T17:00:00.000Z,0,16.55,4.9901,-0.2014
2021-09-19T18:00:00.000Z,0,16.5,4.6,-0.2014
2021-09-19T19:00:00.000Z,0,16.46,4.21,-0.2014
2021-09-19T20:00:00.000Z,0,16.38,4.5499,-0.2014
2021-09-19T21:00:00.000Z,0,16.31,4.8901,-0.2014
2021-09-19T22:00:00.000Z,0,16.24,5.23,-0.2014
2021-09-19T23:00:00.000Z,0,15.86,5.3001,-0.2014
2021-09-20T00:00:00.000Z,0,15.48,5.37,-0.2014
2021-09-20T01:00:00.000Z,0,15.1,5.45,-0.2014
2021-09-20T02:00:00.000Z,0,15.11,5.4601,-0.2014
2021-09-20T03:00:00.000Z,0,15.13,5.4801,-0.2014
2021-09-20T04:00:00.000Z,0,15.14,5.49,-0.2014
2021-09-20T05:00:00.000Z,51.006,15.38,5.8101,1587.1
2021-09-20T06:00:00.000Z,128,15.62,6.1199,3931.6
2021-09-20T07:00:00.000Z,114,15.86,6.4401,3398.9
2021-09-20T08:00:00.000Z,359,15.74,6.9101,11112
2021-09-20T09:00:00.000Z,106,15.63,7.39,3150.5
2021-09-20T10:00:00.000Z,181,15.52,7.86,5498.6
2021-09-20T11:00:00.000Z,96.995,15.78,7.66,2867.8
2021-09-20T12:00:00.000Z,147,16.04,7.4499,4426.1
2021-09-20T13:00:00.000Z,197,16.3,7.2401,5976
2021-09-20T14:00:00.000Z,232.99,16.09,7.1399,6968.2
2021-09-20T15:00:00.000Z,92.004,15.88,7.05,2805.1
2021-09-20T16:00:00.000Z,20.994,15.67,6.9501,563.56
2021-09-20T17:00:00.000Z,0,15.57,6.86,-0.2014
2021-09-20T18:00:00.000Z,0,15.47,6.76,-0.2014
2021-09-20T19:00:00.000Z,0,15.37,6.66,-0.2014
2021-09-20T20:00:00.000Z,0,15.27,6.0999,-0.2014
2021-09-20T21:00:00.000Z,0,15.17,5.5299,-0.2014
2021-09-20T22:00:00.000Z,0,15.07,4.9701,-0.2014
2021-09-20T23:00:00.000Z,0,14.89,5.49,-0.2014
2021-09-21T00:00:00.000Z,0,14.7,6.0101,-0.2014
2021-09-21T01:00:00.000Z,0,14.52,6.54,-0.2014
2021-09-21T02:00:00.000Z,0,14.45,6.17,-0.2014
2021-09-21T03:00:00.000Z,0,14.37,5.7901,-0.2014
2021-09-21T04:00:00.000Z,0,14.3,5.4201,-0.2014
2021-09-21T05:00:00.000Z,46.002,14.46,5.68,1440.4
2021-09-21T06:00:00.000Z,85.996,14.62,5.94,2548.4
2021-09-21T07:00:00.000Z,360,14.79,6.21,11507
2021-09-21T08:00:00.000Z,427,14.62,6.39,13326
2021-09-21T09:00:00.000Z,477,14.45,6.5699,14880
2021-09-21T10:00:00.000Z,583,14.29,6.76,18246
2021-09-21T11:00:00.000Z,535.99,14.31,6.7,16776
2021-09-21T12:00:00.000Z,497.99,14.34,6.6499,15549
2021-09-21T13:00:00.000Z,323,14.37,6.5899,9907.3
2021-09-21T14:00:00.000Z,170,14.19,5.27,5221.3
2021-09-21T15:00:00.000Z,141.99,14.01,3.9501,4345.6
2021-09-21T16:00:00.000Z,21.997,13.84,2.6299,658.85
2021-09-21T17:00:00.000Z,0,13.82,2.37,-0.2014
2021-09-21T18:00:00.000Z,0,13.8,2.1,-0.2014
2021-09-21T19:00:00.000Z,0,13.78,1.8299,-0.2014
2021-09-21T20:00:00.000Z,0,13.9,2,-0.2014
2021-09-21T21:00:00.000Z,0,14.02,2.1701,-0.2014
2021-09-21T22:00:00.000Z,0,14.14,2.33,-0.2014
2021-09-21T23:00:00.000Z,0,13.93,2.2599,-0.2014
2021-09-22T00:00:00.000Z,0,13.72,2.1799,-0.2014
2021-09-22T01:00:00.000Z,0,13.51,2.1101,-0.2014
2021-09-22T02:00:00.000Z,0,13.54,2.21,-0.2014
2021-09-22T03:00:00.000Z,0,13.58,2.31,-0.2014
2021-09-22T04:00:00.000Z,0,13.61,2.41,-0.2014
2021-09-22T05:00:00.000Z,69.003,14.35,2.8499,2232.6
2021-09-22T06:00:00.000Z,215,15.09,3.2799,6648.5
2021-09-22T07:00:00.000Z,355,15.83,3.7099,11322
2021-09-22T08:00:00.000Z,456.01,15.91,3.5899,14142
2021-09-22T09:00:00.000Z,503,16,3.4601,15643
2021-09-22T10:00:00.000Z,518,16.09,3.3399,16133
2021-09-22T11:00:00.000Z,294,15.98,3.55,9066.1
2021-09-22T12:00:00.000Z,307,15.88,3.7699,9467
2021-09-22T13:00:00.000Z,270,15.78,3.9901,8242.1
2021-09-22T14:00:00.000Z,106,15.19,3.5201,3166.3
2021-09-22T15:00:00.000Z,70.997,14.61,3.0501,2084.3
2021-09-22T16:00:00.000Z,21.997,14.03,2.5801,756.56
2021-09-22T17:00:00.000Z,0,13.57,2.5001,-0.2014
2021-09-22T18:00:00.000Z,0,13.11,2.4201,-0.2014
2021-09-22T19:00:00.000Z,0,12.66,2.3399,-0.2014
2021-09-22T20:00:00.000Z,0,12.57,2.51,-0.2014
2021-09-22T21:00:00.000Z,0,12.48,2.6899,-0.2014
2021-09-22T22:00:00.000Z,0,12.39,2.86,-0.2014
2021-09-22T23:00:00.000Z,0,12.24,2.7899,-0.2014
2021-09-23T00:00:00.000Z,0,12.08,2.72,-0.2014
2021-09-23T01:00:00.000Z,0,11.93,2.6499,-0.2014
2021-09-23T02:00:00.000Z,0,11.82,2.53,-0.2014
2021-09-23T03:00:00.000Z,0,11.71,2.4201,-0.2014
2021-09-23T04:00:00.000Z,0,11.6,2.2999,-0.2014
2021-09-23T05:00:00.000Z,54.994,12.71,2.3599,1802.7
2021-09-23T06:00:00.000Z,190,13.82,2.41,6011
2021-09-23T07:00:00.000Z,331.01,14.93,2.47,10600
2021-09-23T08:00:00.000Z,441.01,15.63,2.7099,13662
2021-09-23T09:00:00.000Z,512.99,16.33,2.96,15912
2021-09-23T10:00:00.000Z,562.01,17.03,3.1999,17435
2021-09-23T11:00:00.000Z,573,17.06,3.02,17730
2021-09-23T12:00:00.000Z,482.99,17.09,2.8299,14933
2021-09-23T13:00:00.000Z,248.1,17.12,2.6499,7547
2021-09-23T14:00:00.000Z,289.99,17.04,2.59,8256.8
2021-09-23T15:00:00.000Z,154,16.96,2.5401,4584.5
2021-09-23T16:00:00.000Z,19,16.88,2.4801,518.54
2021-09-23T17:00:00.000Z,0,16.1,2.0501,-0.2014
2021-09-23T18:00:00.000Z,0,15.32,1.61,-0.2014
2021-09-23T19:00:00.000Z,0,14.54,1.1701,-0.2014
2021-09-23T20:00:00.000Z,0,14.2,1.1501,-0.2014
2021-09-23T21:00:00.000Z,0,13.87,1.14,-0.2014
2021-09-23T22:00:00.000Z,0,13.54,1.12,-0.2014
2021-09-23T23:00:00.000Z,0,12.8,1.2199,-0.2014
2021-09-24T00:00:00.000Z,0,12.06,1.3199,-0.2014
2021-09-24T01:00:00.000Z,0,11.32,1.4199,-0.2014
2021-09-24T02:00:00.000Z,0,10.97,1.57,-0.2014
2021-09-24T03:00:00.000Z,0,10.61,1.7099,-0.2014
2021-09-24T04:00:00.000Z,0,10.26,1.86,-0.2014
2021-09-24T05:00:00.000Z,54.004,11.7,2.1101,1896.2
2021-09-24T06:00:00.000Z,197,13.14,2.3599,6207.6
2021-09-24T07:00:00.000Z,338.99,14.58,2.61,10914
2021-09-24T08:00:00.000Z,456.01,15.34,2.94,14142
2021-09-24T09:00:00.000Z,531.99,16.11,3.2799,16526
2021-09-24T10:00:00.000Z,576,16.88,3.6099,17845
2021-09-24T11:00:00.000Z,550.99,17.3,3.72,17070
2021-09-24T12:00:00.000Z,494.01,17.72,3.8299,15261
2021-09-24T13:00:00.000Z,385,18.14,3.9301,11603
2021-09-24T14:00:00.000Z,275,17.51,3.4401,7932.1
2021-09-24T15:00:00.000Z,144,16.88,2.9501,4328.2
2021-09-24T16:00:00.000Z,10.999,16.25,2.4601,136.97
2021-09-24T17:00:00.000Z,0,16.03,2.68,-0.2014
2021-09-24T18:00:00.000Z,0,15.81,2.9,-0.2014
2021-09-24T19:00:00.000Z,0,15.6,3.1199,-0.2014
2021-09-24T20:00:00.000Z,0,15.61,2.9,-0.2014
2021-09-24T21:00:00.000Z,0,15.63,2.6899,-0.2014
2021-09-24T22:00:00.000Z,0,15.65,2.47,-0.2014
2021-09-24T23:00:00.000Z,0,15.63,2.41,-0.2014
2021-09-25T00:00:00.000Z,0,15.62,2.3599,-0.2014
2021-09-25T01:00:00.000Z,0,15.6,2.2999,-0.2014
2021-09-25T02:00:00.000Z,0,15.65,2.84,-0.2014
2021-09-25T03:00:00.000Z,0,15.71,3.37,-0.2014
2021-09-25T04:00:00.000Z,0,15.76,3.9,-0.2014
2021-09-25T05:00:00.000Z,44.998,16.47,4.64,1496.3
2021-09-25T06:00:00.000Z,185,17.18,5.37,5803.1
2021-09-25T07:00:00.000Z,293.01,17.89,6.11,9255.4
2021-09-25T08:00:00.000Z,360,17.93,6.17,11098
2021-09-25T09:00:00.000Z,539.01,17.97,6.2399,16598
2021-09-25T10:00:00.000Z,577.01,18.02,6.3001,17788
2021-09-25T11:00:00.000Z,372,17.79,6.0101,11465
2021-09-25T12:00:00.000Z,357.99,17.56,5.72,11025
2021-09-25T13:00:00.000Z,155,17.33,5.43,4650.5
2021-09-25T14:00:00.000Z,73.994,16.77,4.2999,2140.7
2021-09-25T15:00:00.000Z,87,16.22,3.17,2637.5
2021-09-25T16:00:00.000Z,0,15.67,2.04,-0.2014
2021-09-25T17:00:00.000Z,0,15.2,1.84,-0.2014
2021-09-25T18:00:00.000Z,0,14.73,1.65,-0.2014
2021-09-25T19:00:00.000Z,0,14.26,1.45,-0.2014
2021-09-25T20:00:00.000Z,0,14.09,1.08,-0.2014
2021-09-25T21:00:00.000Z,0,13.92,0.7001,-0.2014
2021-09-25T22:00:00.000Z,0,13.75,0.33,-0.2014
2021-09-25T23:00:00.000Z,0,13.55,0.51,-0.2014
2021-09-26T00:00:00.000Z,0,13.36,0.6801,-0.2014
2021-09-26T01:00:00.000Z,0,13.16,0.86,-0.2014
2021-09-26T02:00:00.000Z,0,12.89,1.1701,-0.2014
2021-09-26T03:00:00.000Z,0,12.62,1.4801,-0.2014
2021-09-26T04:00:00.000Z,0,12.35,1.7899,-0.2014
2021-09-26T05:00:00.000Z,39.004,13.09,1.94,1331.7
2021-09-26T06:00:00.000Z,122,13.82,2.1,3874
2021-09-26T07:00:00.000Z,179.99,14.56,2.25,5606.9
2021-09-26T08:00:00.000Z,140,15.16,2.1599,4220.2
2021-09-26T09:00:00.000Z,288,15.76,2.06,8883.7
2021-09-26T10:00:00.000Z,444,16.37,1.9701,13802
2021-09-26T11:00:00.000Z,368,16.54,1.8099,11396
2021-09-26T12:00:00.000Z,326,16.71,1.65,10082
2021-09-26T13:00:00.000Z,292,16.89,1.49,8982.2
2021-09-26T14:00:00.000Z,229.01,16.64,1.41,6848.9
2021-09-26T15:00:00.000Z,130.99,16.39,1.3199,3948.8
2021-09-26T16:00:00.000Z,0,16.14,1.2399,-0.2014
2021-09-26T17:00:00.000Z,0,15.41,1,-0.2014
2021-09-26T18:00:00.000Z,0,14.68,0.7499,-0.2014
2021-09-26T19:00:00.000Z,0,13.96,0.51,-0.2014
2021-09-26T20:00:00.000Z,0,13.75,1.27,-0.2014
2021-09-26T21:00:00.000Z,0,13.54,2.0301,-0.2014
2021-09-26T22:00:00.000Z,0,13.33,2.7899,-0.2014
2021-09-26T23:00:00.000Z,0,13,2.6699,-0.2014
2021-09-27T00:00:00.000Z,0,12.66,2.55,-0.2014
2021-09-27T01:00:00.000Z,0,12.33,2.43,-0.2014
2021-09-27T02:00:00.000Z,0,12.43,2.51,-0.2014
2021-09-27T03:00:00.000Z,0,12.54,2.6001,-0.2014
2021-09-27T04:00:00.000Z,0,12.64,2.6899,-0.2014
2021-09-27T05:00:00.000Z,46.002,13.44,2.6299,1666.1
2021-09-27T06:00:00.000Z,190,14.24,2.57,6036.6
2021-09-27T07:00:00.000Z,332,15.05,2.51,10730
2021-09-27T08:00:00.000Z,463,15.93,2.53,14256
2021-09-27T09:00:00.000Z,527,16.82,2.5601,16305
2021-09-27T10:00:00.000Z,565,17.71,2.5801,17447
2021-09-27T11:00:00.000Z,564,18.02,2.57,17360
2021-09-27T12:00:00.000Z,506,18.33,2.55,15509
2021-09-27T13:00:00.000Z,406.99,18.64,2.5401,12299
2021-09-27T14:00:00.000Z,275,18.03,2.55,7869.7
2021-09-27T15:00:00.000Z,128,17.43,2.57,3816.6
2021-09-27T16:00:00.000Z,0,16.83,2.5801,-0.2014
2021-09-27T17:00:00.000Z,0,16.53,2.51,-0.2014
2021-09-27T18:00:00.000Z,0,16.23,2.43,-0.2014
2021-09-27T19:00:00.000Z,0,15.93,2.3599,-0.2014
2021-09-27T20:00:00.000Z,0,15.77,2.31,-0.2014
2021-09-27T21:00:00.000Z,0,15.62,2.27,-0.2014
2021-09-27T22:00:00.000Z,0,15.46,2.2199,-0.2014
2021-09-27T23:00:00.000Z,0,15.27,2.2199,-0.2014
2021-09-28T00:00:00.000Z,0,15.08,2.2199,-0.2014
2021-09-28T01:00:00.000Z,0,14.89,2.2199,-0.2014
2021-09-28T02:00:00.000Z,0,14.73,2.1599,-0.2014
2021-09-28T03:00:00.000Z,0,14.57,2.0901,-0.2014
2021-09-28T04:00:00.000Z,0,14.41,2.0301,-0.2014
2021-09-28T05:00:00.000Z,43.995,15.34,2.4801,1599.9
2021-09-28T06:00:00.000Z,186,16.27,2.9301,5948.6
2021-09-28T07:00:00.000Z,325,17.21,3.3801,8698.3
2021-09-28T08:00:00.000Z,455,17.99,3.3399,13889
2021-09-28T09:00:00.000Z,525,18.77,3.2999,16116
2021-09-28T10:00:00.000Z,559,19.56,3.2599,17144
2021-09-28T11:00:00.000Z,558.01,19.67,3.3199,17071
2021-09-28T12:00:00.000Z,503,19.78,3.3801,15321
2021-09-28T13:00:00.000Z,395.99,19.9,3.45,11963
2021-09-28T14:00:00.000Z,260,19.18,3.37,7490.1
2021-09-28T15:00:00.000Z,121,18.46,3.2999,3621.2
2021-09-28T16:00:00.000Z,0,17.75,3.23,-0.2014
2021-09-28T17:00:00.000Z,0,17.28,3.0501,-0.2014
2021-09-28T18:00:00.000Z,0,16.81,2.8699,-0.2014
2021-09-28T19:00:00.000Z,0,16.35,2.6899,-0.2014
2021-09-28T20:00:00.000Z,0,16.09,2.6499,-0.2014
2021-09-28T21:00:00.000Z,0,15.84,2.61,-0.2014
2021-09-28T22:00:00.000Z,0,15.59,2.57,-0.2014
2021-09-28T23:00:00.000Z,0,15.4,2.5001,-0.2014
2021-09-29T00:00:00.000Z,0,15.21,2.4401,-0.2014
2021-09-29T01:00:00.000Z,0,15.02,2.37,-0.2014
2021-09-29T02:00:00.000Z,0,14.77,2.5001,-0.2014
2021-09-29T03:00:00.000Z,0,14.52,2.6299,-0.2014
2021-09-29T04:00:00.000Z,0,14.27,2.76,-0.2014
2021-09-29T05:00:00.000Z,42.001,15.16,3.1101,1536
2021-09-29T06:00:00.000Z,183.99,16.05,3.47,5908
2021-09-29T07:00:00.000Z,322,16.94,3.82,8632.1
2021-09-29T08:00:00.000Z,278.69,17.65,3.74,8683.8
2021-09-29T09:00:00.000Z,512.99,18.37,3.66,15791
2021-09-29T10:00:00.000Z,550,19.09,3.5899,16910
2021-09-29T11:00:00.000Z,542,19.14,3.23,16645
2021-09-29T12:00:00.000Z,493,19.2,2.88,15061
2021-09-29T13:00:00.000Z,391.99,19.26,2.5201,11890
2021-09-29T14:00:00.000Z,262,18.41,2.88,7563.9
2021-09-29T15:00:00.000Z,116,17.56,3.23,2936.6
2021-09-29T16:00:00.000Z,0,16.72,3.5899,-0.2014
2021-09-29T17:00:00.000Z,0,16.15,3.45,-0.2014
2021-09-29T18:00:00.000Z,0,15.59,3.3199,-0.2014
2021-09-29T19:00:00.000Z,0,15.03,3.19,-0.2014
2021-09-29T20:00:00.000Z,0,14.78,2.39,-0.2014
2021-09-29T21:00:00.000Z,0,14.54,1.59,-0.2014
2021-09-29T22:00:00.000Z,0,14.29,0.7899,-0.2014
2021-09-29T23:00:00.000Z,0,14.48,0.67,-0.2014
2021-09-30T00:00:00.000Z,0,14.66,0.5601,-0.2014
2021-09-30T01:00:00.000Z,0,14.85,0.4399,-0.2014
2021-09-30T02:00:00.000Z,0,14.48,0.63,-0.2014
2021-09-30T03:00:00.000Z,0,14.12,0.8299,-0.2014
2021-09-30T04:00:00.000Z,0,13.75,1.02,-0.2014
2021-09-30T05:00:00.000Z,28.995,14.81,0.8899,886.57
2021-09-30T06:00:00.000Z,181,15.87,0.7499,5836.8
2021-09-30T07:00:00.000Z,318,16.93,0.6201,8581.5
2021-09-30T08:00:00.000Z,444,17.97,0.55,13564
2021-09-30T09:00:00.000Z,524.01,19.01,0.47,16048
2021-09-30T10:00:00.000Z,567,20.04,0.3999,17325
2021-09-30T11:00:00.000Z,565,20.2,0.4399,17210
2021-09-30T12:00:00.000Z,497,20.36,0.47,15084
2021-09-30T13:00:00.000Z,397,20.52,0.51,11969
2021-09-30T14:00:00.000Z,266,19.51,0.98,7602.3
2021-09-30T15:00:00.000Z,114,17.09,0.16,2859.7
2021-09-30T16:00:00.000Z,0,16.73,0.7299,-0.2014
2021-09-30T17:00:00.000Z,0,16.37,1.2999,-0.2014
2021-09-30T18:00:00.000Z,0,16.01,1.8699,-0.2014
2021-09-30T19:00:00.000Z,0,15.65,2.4401,-0.2014
2021-09-30T20:00:00.000Z,0,15.29,3.0101,-0.2014
2021-09-30T21:00:00.000Z,0,14.93,3.5801,-0.2014
2021-09-30T22:00:00.000Z,0,14.58,4.15,-0.2014
2021-09-30T23:00:00.000Z,0,14.22,4.72,-0.2014
2021-10-01T00:00:00.000Z,0,13.86,5.29,-0.2014
2021-10-01T01:00:00.000Z,0,13.5,5.86,-0.2014
2021-10-01T02:00:00.000Z,0,13.14,6.43,-0.2014
2021-10-01T03:00:00.000Z,0,12.78,6.9999,-0.2014
2021-10-01T04:00:00.000Z,0,12.42,7.5699,-0.2014
2021-10-01T05:00:00.000Z,8.0016,12.06,8.1399,58.218
2021-10-01T06:00:00.000Z,27.002,11.7,8.7101,674.81
2021-10-01T07:00:00.000Z,84.003,12.68,7.5699,2492.2
2021-10-01T08:00:00.000Z,120,12.38,7.3601,3631.9
2021-10-01T09:00:00.000Z,117,12.08,7.15,3542.5
2021-10-01T10:00:00.000Z,270,11.78,6.9399,8448.5
2021-10-01T11:00:00.000Z,235,12.1,7.1799,7273.4
2021-10-01T12:00:00.000Z,163,12.42,7.4299,4992.2
2021-10-01T13:00:00.000Z,96.005,12.75,7.6699,2868.9
2021-10-01T14:00:00.000Z,63.999,12.62,8.4899,1863
2021-10-01T15:00:00.000Z,10.999,12.49,9.31,144.08
2021-10-01T16:00:00.000Z,0,12.37,10.14,-0.2014
2021-10-01T17:00:00.000Z,0,12.6,9.89,-0.2014
2021-10-01T18:00:00.000Z,0,12.83,9.6501,-0.2014
2021-10-01T19:00:00.000Z,0,13.06,9.4099,-0.2014
2021-10-01T20:00:00.000Z,0,13.05,9.3801,-0.2014
2021-10-01T21:00:00.000Z,0,13.05,9.3499,-0.2014
2021-10-01T22:00:00.000Z,0,13.04,9.3201,-0.2014
2021-10-01T23:00:00.000Z,0,13.08,8.3601,-0.2014
2021-10-02T00:00:00.000Z,0,13.11,7.4001,-0.2014
2021-10-02T01:00:00.000Z,0,13.15,6.4401,-0.2014
2021-10-02T02:00:00.000Z,0,13.21,7.05,-0.2014
2021-10-02T03:00:00.000Z,0,13.28,7.66,-0.2014
2021-10-02T04:00:00.000Z,0,13.34,8.2801,-0.2014
2021-10-02T05:00:00.000Z,4.0008,13.28,9.76,-0.2014
2021-10-02T06:00:00.000Z,81.995,13.21,11.25,2537.8
2021-10-02T07:00:00.000Z,31.003,13.14,12.73,809.59
2021-10-02T08:00:00.000Z,92.004,13.08,12.22,2739
2021-10-02T09:00:00.000Z,148,13.02,11.71,4508.7
2021-10-02T10:00:00.000Z,488,12.95,11.2,15373
2021-10-02T11:00:00.000Z,48.999,12.65,10.7,1394.9
2021-10-02T12:00:00.000Z,130.99,12.35,10.21,3981.2
2021-10-02T13:00:00.000Z,34,12.05,9.7101,914.99
2021-10-02T14:00:00.000Z,140,11.79,9.3699,4350.9
2021-10-02T15:00:00.000Z,116,11.53,9.03,2877.8
2021-10-02T16:00:00.000Z,0,11.27,8.6901,-0.2014
2021-10-02T17:00:00.000Z,0,11.35,8.56,-0.2014
2021-10-02T18:00:00.000Z,0,11.43,8.4201,-0.2014
2021-10-02T19:00:00.000Z,0,11.51,8.29,-0.2014
2021-10-02T20:00:00.000Z,0,11.38,8.3601,-0.2014
2021-10-02T21:00:00.000Z,0,11.24,8.44,-0.2014
2021-10-02T22:00:00.000Z,0,11.11,8.5099,-0.2014
2021-10-02T23:00:00.000Z,0,10.92,8.2401,-0.2014
