"time","enappsys_radiation_national_history.mean_d-1","enappsys_radiation_national_history.mean_d-3","enappsys_radiation_national_history.mean_d-5","enappsys_radiation_national_history.mean_latest"
"2021-10-19T21:00:00.000Z","0","0","0","0"
"2021-10-19T22:00:00.000Z","0","0","0","0"
"2021-10-19T23:00:00.000Z","0","0","0","0"
"2021-10-20T00:00:00.000Z","0","0","0","0"
"2021-10-20T01:00:00.000Z","0","0","0","0"
"2021-10-20T02:00:00.000Z","0","0","0","0"
"2021-10-20T03:00:00.000Z","0","0","0","0"
"2021-10-20T04:00:00.000Z","0","0","0","0"
"2021-10-20T05:00:00.000Z","0","0","0","0"
"2021-10-20T06:00:00.000Z","0","0","0","0"
"2021-10-20T07:00:00.000Z","8.65","5.4","21.02","5.88"
"2021-10-20T08:00:00.000Z","45.15","20.3","63.06","21.47"
"2021-10-20T09:00:00.000Z","72.44","45.09","84.07","36.18"
"2021-10-20T10:00:00.000Z","78.63","81.2","110.37","55.86"
"2021-10-20T11:00:00.000Z","84.03","116.08","162.97","68.31"
"2021-10-20T12:00:00.000Z","101.44","144.62","189.26","77.91"
"2021-10-20T13:00:00.000Z","204.58","281.25","189.52","154.61"
"2021-10-20T14:00:00.000Z","234.46","262.64","190.04","170.31"
"2021-10-20T15:00:00.000Z","218.57","232.55","190.3","166.85"
"2021-10-20T16:00:00.000Z","184.67","191.74","168.45","144.11"
"2021-10-20T17:00:00.000Z","148.81","154.08","124.76","116.54"
"2021-10-20T18:00:00.000Z","124.01","128.4","102.91","97.11"
"2021-10-20T19:00:00.000Z","0","0","77.19","0"
"2021-10-20T20:00:00.000Z","0","0","25.73","0"
"2021-10-20T21:00:00.000Z","0","0","0","0"
"2021-10-20T22:00:00.000Z","0","0","0","0"
"2021-10-20T23:00:00.000Z","0","0","0","0"
"2021-10-21T00:00:00.000Z","0","0","0","0"
"2021-10-21T01:00:00.000Z","0","0","0","0"
"2021-10-21T02:00:00.000Z","0","0","0","0"
"2021-10-21T03:00:00.000Z","0","0","0","0"
"2021-10-21T04:00:00.000Z","0","0","0","0"
"2021-10-21T05:00:00.000Z","0","0","0","0"
"2021-10-21T06:00:00.000Z","0","0","0","0"
"2021-10-21T07:00:00.000Z","7.42","12.04","18.24","4.13"
"2021-10-21T08:00:00.000Z","24.04","62.68","54.72","36.56"
"2021-10-21T09:00:00.000Z","41.66","121.96","72.96","74.37"
"2021-10-21T10:00:00.000Z","53.7","177.52","89.96","84.79"
"2021-10-21T11:00:00.000Z","65.57","223.84","123.96","89.16"
"2021-10-21T12:00:00.000Z","81.46","257.82","140.96","95.03"
"2021-10-21T13:00:00.000Z","168.19","397.57","166.59","154.73"
"2021-10-21T14:00:00.000Z","147.87","359.83","217.86","161.94"
"2021-10-21T15:00:00.000Z","126.46","310","243.49","163.43"
"2021-10-21T16:00:00.000Z","103.2","252.7","215.67","145.34"
"2021-10-21T17:00:00.000Z","82.93","202.81","160.03","117.44"
"2021-10-21T18:00:00.000Z","69.11","169.01","132.2","97.87"
"2021-10-21T19:00:00.000Z","0","0","99.16","0"
"2021-10-21T20:00:00.000Z","0","0","33.05","0"
"2021-10-21T21:00:00.000Z","0","0","0","0"
"2021-10-21T22:00:00.000Z","0","0","0","0"
"2021-10-21T23:00:00.000Z","0","0","0","0"
"2021-10-22T00:00:00.000Z","0","0","0","0"
"2021-10-22T01:00:00.000Z","0","0","0","0"
"2021-10-22T02:00:00.000Z","0","0","0","0"
"2021-10-22T03:00:00.000Z","0","0","0","0"
"2021-10-22T04:00:00.000Z","0","0","0","0"
"2021-10-22T05:00:00.000Z","0","0","0","0"
"2021-10-22T06:00:00.000Z","0","0","0","0"
"2021-10-22T07:00:00.000Z","10.78","10.19","13.58","8.81"
"2021-10-22T08:00:00.000Z","50.99","51.25","40.73","18.23"
"2021-10-22T09:00:00.000Z","93.67","88.3","54.3","36.18"
"2021-10-22T10:00:00.000Z","132.13","108.17","76.59","41.53"
"2021-10-22T11:00:00.000Z","165.13","120.73","121.16","51.54"
"2021-10-22T12:00:00.000Z","193.82","124.05","143.45","70.92"
"2021-10-22T13:00:00.000Z","341.99","152.81","160.65","130.78"
"2021-10-22T14:00:00.000Z","312.63","165.73","195.04","116.69"
"2021-10-22T15:00:00.000Z","268.1","156.15","212.23","102.33"
"2021-10-22T16:00:00.000Z","218.12","130.77","187.73","84.59"
"2021-10-22T17:00:00.000Z","175.22","105.05","138.71","68.13"
"2021-10-22T18:00:00.000Z","146.01","87.54","114.21","56.77"
"2021-10-22T19:00:00.000Z","0","0","85.66","0"
"2021-10-22T20:00:00.000Z","0","0","28.55","0"
"2021-10-22T21:00:00.000Z","0","0","0","0"
"2021-10-22T22:00:00.000Z","0","0","0","0"
"2021-10-22T23:00:00.000Z","0","0","0","0"
"2021-10-23T00:00:00.000Z","0","0","0","0"
"2021-10-23T01:00:00.000Z","0","0","0","0"
"2021-10-23T02:00:00.000Z","0","0","0","0"
"2021-10-23T03:00:00.000Z","0","0","0","0"
"2021-10-23T04:00:00.000Z","0","0","0","0"
"2021-10-23T05:00:00.000Z","0","0","0","0"
"2021-10-23T06:00:00.000Z","0","0","0","0"
"2021-10-23T07:00:00.000Z","12.09","8.77","26.09","11.28"
"2021-10-23T08:00:00.000Z","62.43","53.33","78.26","50.52"
"2021-10-23T09:00:00.000Z","122.17","106.38","104.34","92.96"
"2021-10-23T10:00:00.000Z","177.89","150.83","136.47","125.23"
"2021-10-23T11:00:00.000Z","224.2","181.63","200.72","151.87"
"2021-10-23T12:00:00.000Z","258.09","203.86","232.85","170.8"
"2021-10-23T13:00:00.000Z","397.54","332.37","244.53","200.74"
"2021-10-23T14:00:00.000Z","360.05","309.19","267.9","170.05"
"2021-10-23T15:00:00.000Z","310.39","262.69","279.59","145.14"
"2021-10-23T16:00:00.000Z","253.09","210.92","247.22","118.49"
"2021-10-23T17:00:00.000Z","203.12","169.1","182.47","95.21"
"2021-10-23T18:00:00.000Z","169.27","140.91","150.09","79.35"
"2021-10-23T19:00:00.000Z","0","0","112.57","0"
"2021-10-23T20:00:00.000Z","0","0","37.52","0"
"2021-10-23T21:00:00.000Z","0","0","0","0"
"2021-10-23T22:00:00.000Z","0","0","0","0"
"2021-10-23T23:00:00.000Z","0","0","0","0"
"2021-10-24T00:00:00.000Z","0","0","0","0"
"2021-10-24T01:00:00.000Z","0","0","0","0"
"2021-10-24T02:00:00.000Z","0","0","0","0"
"2021-10-24T03:00:00.000Z","0","0","0","0"
"2021-10-24T04:00:00.000Z","0","0","0","0"
"2021-10-24T05:00:00.000Z","0","0","0","0"
"2021-10-24T06:00:00.000Z","0","0","0","0"
"2021-10-24T07:00:00.000Z","3.56","6.56","19.82","11.99"
"2021-10-24T08:00:00.000Z","13.55","40.5","59.46","62.21"
"2021-10-24T09:00:00.000Z","25","83.94","79.27","121.89"
"2021-10-24T10:00:00.000Z","39.59","121.9","90.42","177.68"
"2021-10-24T11:00:00.000Z","58.38","153.14","112.73","224.02"
"2021-10-24T12:00:00.000Z","78.68","174.51","123.88","258"
"2021-10-24T13:00:00.000Z","196.23","266.83","108.39","398.73"
"2021-10-24T14:00:00.000Z","176.51","256.7","77.42","361.28"
"2021-10-24T15:00:00.000Z","147.66","225.59","61.93","311.55"
"2021-10-24T16:00:00.000Z","118.91","183.89","54.39","254.11"
"2021-10-24T17:00:00.000Z","95.43","147.4","39.32","203.94"
"2021-10-24T18:00:00.000Z","79.52","122.83","31.77","169.95"
"2021-10-24T19:00:00.000Z","0","0","23.83","0"
"2021-10-24T20:00:00.000Z","0","0","7.95","0"
"2021-10-24T21:00:00.000Z","0","0","0","0"
"2021-10-24T22:00:00.000Z","0","0","0","0"
"2021-10-24T23:00:00.000Z","0","0","0","0"
"2021-10-25T00:00:00.000Z","0","0","0","0"
"2021-10-25T01:00:00.000Z","0","0","0","0"
"2021-10-25T02:00:00.000Z","0","0","0","0"
"2021-10-25T03:00:00.000Z","0","0","0","0"
"2021-10-25T04:00:00.000Z","0","0","0","0"
"2021-10-25T05:00:00.000Z","0","0","0","0"
"2021-10-25T06:00:00.000Z","0","0","0","0"
"2021-10-25T07:00:00.000Z","8.42","6.79","17.59","3.07"
"2021-10-25T08:00:00.000Z","43.21","49.12","52.76","16.81"
"2021-10-25T09:00:00.000Z","83.19","103.14","70.34","39.88"
"2021-10-25T10:00:00.000Z","119.16","154.86","91.41","67.31"
"2021-10-25T11:00:00.000Z","150.27","198.29","133.54","89.72"
"2021-10-25T12:00:00.000Z","172.58","230.18","154.61","109.87"
"2021-10-25T13:00:00.000Z","285.98","360.79","161.82","220.24"
"2021-10-25T14:00:00.000Z","273.21","324.68","176.23","199.27"
"2021-10-25T15:00:00.000Z","232.36","277.06","183.44","169.21"
"2021-10-25T16:00:00.000Z","185.29","222.87","162","136.55"
"2021-10-25T17:00:00.000Z","148.45","178.5","119.12","109.58"
"2021-10-25T18:00:00.000Z","123.7","148.75","97.68","91.31"
"2021-10-25T19:00:00.000Z","0","0","73.26","0"
"2021-10-25T20:00:00.000Z","0","0","24.42","0"
"2021-10-25T21:00:00.000Z","0","0","0","0"
"2021-10-25T22:00:00.000Z","0","0","0","0"
"2021-10-25T23:00:00.000Z","0","0","0","0"
"2021-10-26T00:00:00.000Z","0","0","0","0"
"2021-10-26T01:00:00.000Z","0","0","0","0"
"2021-10-26T02:00:00.000Z","0","0","0","0"
"2021-10-26T03:00:00.000Z","0","0","0","0"
"2021-10-26T04:00:00.000Z","0","0","0","0"
"2021-10-26T05:00:00.000Z","0","0","0","0"
"2021-10-26T06:00:00.000Z","0","0","0","0"
"2021-10-26T07:00:00.000Z","6.28","5.89","13.57","8.61"
"2021-10-26T08:00:00.000Z","35.58","41.83","40.71","49.36"
"2021-10-26T09:00:00.000Z","69.13","91.67","54.28","98.07"
"2021-10-26T10:00:00.000Z","102.71","142.57","62.78","136.39"
"2021-10-26T11:00:00.000Z","131.49","181.56","79.76","167.68"
"2021-10-26T12:00:00.000Z","155.98","208.96","88.25","185.81"
"2021-10-26T13:00:00.000Z","278.39","323.49","87.05","223.07"
"2021-10-26T14:00:00.000Z","256.15","279.49","84.65","205.92"
"2021-10-26T15:00:00.000Z","224.7","227.78","83.45","175.9"
"2021-10-26T16:00:00.000Z","183.77","179.3","73.86","142.41"
"2021-10-26T17:00:00.000Z","147.3","143.5","54.68","114.22"
"2021-10-26T18:00:00.000Z","122.75","119.59","45.09","95.18"
"2021-10-26T19:00:00.000Z","0","0","33.82","0"
"2021-10-26T20:00:00.000Z","0","0","11.27","0"
"2021-10-26T21:00:00.000Z","0","0","0","0"
"2021-10-26T22:00:00.000Z","0","0","0","0"
"2021-10-26T23:00:00.000Z","0","0","0","0"
"2021-10-27T00:00:00.000Z","0","0","0","0"
"2021-10-27T01:00:00.000Z","0","0","0","0"
"2021-10-27T02:00:00.000Z","0","0","0","0"
"2021-10-27T03:00:00.000Z","0","0","0","0"
"2021-10-27T04:00:00.000Z","0","0","0","0"
"2021-10-27T05:00:00.000Z","0","0","0","0"
"2021-10-27T06:00:00.000Z","0","0","0","0"
"2021-10-27T07:00:00.000Z","6.72","4.64","9.84","5.02"
"2021-10-27T08:00:00.000Z","48.97","40.93","29.51","32.76"
"2021-10-27T09:00:00.000Z","102.92","88.93","39.35","69.3"
"2021-10-27T10:00:00.000Z","154.67","136.04","50.15","105.99"
"2021-10-27T11:00:00.000Z","198.23","175.9","71.74","139.17"
"2021-10-27T12:00:00.000Z","230.28","204.75","82.53","161.55"
"2021-10-27T13:00:00.000Z","361.89","304.81","115.08","266.78"
"2021-10-27T14:00:00.000Z","325.69","267.09","180.17","242.37"
"2021-10-27T15:00:00.000Z","277.89","220.48","212.71","209.46"
"2021-10-27T16:00:00.000Z","223.51","174.43","187.92","170.53"
"2021-10-27T17:00:00.000Z","179.01","139.63","138.32","136.72"
"2021-10-27T18:00:00.000Z","149.18","116.35","113.53","113.93"
"2021-10-27T19:00:00.000Z","0","0","85.15","0"
"2021-10-27T20:00:00.000Z","0","0","28.38","0"
"2021-10-27T21:00:00.000Z","0","0","0","0"
"2021-10-27T22:00:00.000Z","0","0","0","0"
"2021-10-27T23:00:00.000Z","0","0","0","0"
"2021-10-28T00:00:00.000Z","0","0","0","0"
"2021-10-28T01:00:00.000Z","0","0","0","0"
"2021-10-28T02:00:00.000Z","0","0","0","0"
"2021-10-28T03:00:00.000Z","0","0","0","0"
"2021-10-28T04:00:00.000Z","0","0","0","0"
"2021-10-28T05:00:00.000Z","0","0","0","0"
"2021-10-28T06:00:00.000Z","0","0","0","0"
"2021-10-28T07:00:00.000Z","5.79","3.3","3.52","6.72"
"2021-10-28T08:00:00.000Z","46.87","27.58","10.55","49.12"
"2021-10-28T09:00:00.000Z","100.27","59.9","14.06","103.33"
"2021-10-28T10:00:00.000Z","151.2","89.73","16.99","155.44"
"2021-10-28T11:00:00.000Z","189.44","113.5","22.84","199.31"
"2021-10-28T12:00:00.000Z","212.54","126.77","25.77","231.59"
"2021-10-28T13:00:00.000Z","297.53","116.57","27.03","363.91"
"2021-10-28T14:00:00.000Z","264.19","87.97","29.55","327.44"
"2021-10-28T15:00:00.000Z","213.18","64.67","30.81","279.37"
"2021-10-28T16:00:00.000Z","166.55","49.04","27.29","224.75"
"2021-10-28T17:00:00.000Z","133.31","39.23","20.25","180.01"
"2021-10-28T18:00:00.000Z","111.09","32.7","16.73","150.01"
"2021-10-28T19:00:00.000Z","0","0","12.55","0"
"2021-10-28T20:00:00.000Z","0","0","4.18","0"
"2021-10-28T21:00:00.000Z","0","0","0","0"
"2021-10-28T22:00:00.000Z","0","0","0","0"
"2021-10-28T23:00:00.000Z","0","0","0","0"
"2021-10-29T00:00:00.000Z","0","0","0","0"
"2021-10-29T01:00:00.000Z","0","0","0","0"
"2021-10-29T02:00:00.000Z","0","0","0","0"
"2021-10-29T03:00:00.000Z","0","0","0","0"
"2021-10-29T04:00:00.000Z","0","0","0","0"
"2021-10-29T05:00:00.000Z","0","0","0","0"
"2021-10-29T06:00:00.000Z","0","0","0","0"
"2021-10-29T07:00:00.000Z","3.63","2.99","9.41","5.87"
"2021-10-29T08:00:00.000Z","21.79","28.27","28.23","44.96"
"2021-10-29T09:00:00.000Z","34.88","57.43","37.64","96.87"
"2021-10-29T10:00:00.000Z","39.48","80.5","56.07","148.32"
"2021-10-29T11:00:00.000Z","39.75","108.52","92.92","188.09"
"2021-10-29T12:00:00.000Z","35.66","138.52","111.34","215.63"
"2021-10-29T13:00:00.000Z","15.77","294.76","129.6","307.84"
"2021-10-29T14:00:00.000Z","15.35","264.47","166.13","265.42"
"2021-10-29T15:00:00.000Z","14.71","222.31","184.39","215.3"
"2021-10-29T16:00:00.000Z","12.54","175.85","162.47","167.32"
"2021-10-29T17:00:00.000Z","10.05","140.72","118.63","133.92"
"2021-10-29T18:00:00.000Z","8.38","117.27","96.7","111.6"
"2021-10-29T19:00:00.000Z","0","0","72.53","0"
"2021-10-29T20:00:00.000Z","0","0","24.18","0"
"2021-10-29T21:00:00.000Z","0","0","0","0"
"2021-10-29T22:00:00.000Z","0","0","0","0"
"2021-10-29T23:00:00.000Z","0","0","0","0"
"2021-10-30T00:00:00.000Z","0","0","0","0"
"2021-10-30T01:00:00.000Z","0","0","0","0"
"2021-10-30T02:00:00.000Z","0","0","0","0"
"2021-10-30T03:00:00.000Z","0","0","0","0"
"2021-10-30T04:00:00.000Z","0","0","0","0"
"2021-10-30T05:00:00.000Z","0","0","0","0"
"2021-10-30T06:00:00.000Z","0","0","0","0"
"2021-10-30T07:00:00.000Z","3.6","2.64","19.61","1.56"
"2021-10-30T08:00:00.000Z","30.15","32.38","58.83","5.81"
"2021-10-30T09:00:00.000Z","64.87","73.77","78.44","8.01"
"2021-10-30T10:00:00.000Z","101.88","110.85","107.98","9.29"
"2021-10-30T11:00:00.000Z","133.81","141.71","167.04","12.44"
"2021-10-30T12:00:00.000Z","158.8","157.52","196.57","16.25"
"2021-10-30T13:00:00.000Z","238.71","168.03","206.77","45.94"
"2021-10-30T14:00:00.000Z","193.26","135.54","227.16","48.82"
"2021-10-30T15:00:00.000Z","151.6","105.33","237.35","43.45"
"2021-10-30T16:00:00.000Z","117.16","81.86","209.1","35.67"
"2021-10-30T17:00:00.000Z","93.73","65.49","152.59","28.58"
"2021-10-30T18:00:00.000Z","78.11","54.58","124.34","23.82"
"2021-10-30T19:00:00.000Z","0","0","93.26","0"
"2021-10-30T20:00:00.000Z","0","0","31.09","0"
"2021-10-30T21:00:00.000Z","0","0","0","0"
"2021-10-30T22:00:00.000Z","0","0","0","0"
"2021-10-30T23:00:00.000Z","0","0","0","0"
"2021-10-31T00:00:00.000Z","0","0","0","0"
"2021-10-31T01:00:00.000Z","0","0","0","0"
"2021-10-31T02:00:00.000Z","0","0","0","0"
"2021-10-31T03:00:00.000Z","0","0","0","0"
"2021-10-31T04:00:00.000Z","0","0","0","0"
"2021-10-31T05:00:00.000Z","0","0","0","0"
"2021-10-31T06:00:00.000Z","0","0","0","0"
"2021-10-31T07:00:00.000Z","2.53","1.06","14.01","3.81"
"2021-10-31T08:00:00.000Z","24.31","16.53","42.02","30.64"
"2021-10-31T09:00:00.000Z","54.66","40.12","56.03","65.87"
"2021-10-31T10:00:00.000Z","86.28","65.23","75.34","102.98"
"2021-10-31T11:00:00.000Z","112.49","89.76","113.96","130.94"
"2021-10-31T12:00:00.000Z","132.87","109.67","133.27","146.22"
"2021-10-31T13:00:00.000Z","240.53","184.64","151.41","165.32"
"2021-10-31T14:00:00.000Z","220.26","168.06","187.7","137.96"
"2021-10-31T15:00:00.000Z","186.61","144.33","205.84","106.77"
"2021-10-31T16:00:00.000Z","148.09","114.84","181.4","82.41"
"2021-10-31T17:00:00.000Z","118.51","91.88","132.51","65.94"
"2021-10-31T18:00:00.000Z","98.75","76.57","108.06","54.95"
"2021-10-31T19:00:00.000Z","0","0","81.04","0"
"2021-10-31T20:00:00.000Z","0","0","27.02","0"
"2021-10-31T21:00:00.000Z","0","0","0","0"
"2021-10-31T22:00:00.000Z","0","0","0","0"
"2021-10-31T23:00:00.000Z","0","0","0","0"
"2021-11-01T00:00:00.000Z","0","0","0","0"
"2021-11-01T01:00:00.000Z","0","0","0","0"
"2021-11-01T02:00:00.000Z","0","0","0","0"
"2021-11-01T03:00:00.000Z","0","0","0","0"
"2021-11-01T04:00:00.000Z","0","0","0","0"
"2021-11-01T05:00:00.000Z","0","0","0","0"
"2021-11-01T06:00:00.000Z","0","0","0","0"
"2021-11-01T07:00:00.000Z","2.46","1.59","18.01","2.76"
"2021-11-01T08:00:00.000Z","30.39","29.94","54.02","28.52"
"2021-11-01T09:00:00.000Z","71.59","76.21","72.02","65.22"
"2021-11-01T10:00:00.000Z","110.59","118.34","101.01","102.8"
"2021-11-01T11:00:00.000Z","134.45","153.12","158.98","131.67"
"2021-11-01T12:00:00.000Z","147.44","181.2","187.96","146.66"
"2021-11-01T13:00:00.000Z","160.98","315.47","198.83","188.3"
"2021-11-01T14:00:00.000Z","134.06","277.55","220.54","173.78"
"2021-11-01T15:00:00.000Z","108.71","228.8","231.4","152.77"
"2021-11-01T16:00:00.000Z","86.29","179.23","203.74","122.71"
"2021-11-01T17:00:00.000Z","69.05","143.39","148.43","98.2"
"2021-11-01T18:00:00.000Z","57.54","119.49","120.77","81.83"
"2021-11-01T19:00:00.000Z","0","0","90.58","0"
"2021-11-01T20:00:00.000Z","0","0","30.2","0"
"2021-11-01T21:00:00.000Z","0","0","0","0"
"2021-11-01T22:00:00.000Z","0","0","0","0"
"2021-11-01T23:00:00.000Z","0","0","0","0"
"2021-11-02T00:00:00.000Z","0","0","0","0"
"2021-11-02T01:00:00.000Z","0","0","0","0"
"2021-11-02T02:00:00.000Z","0","0","0","0"
"2021-11-02T03:00:00.000Z","0","0","0","0"
"2021-11-02T04:00:00.000Z","0","0","0","0"
"2021-11-02T05:00:00.000Z","0","0","0","0"
"2021-11-02T06:00:00.000Z","0","0","0","0"
"2021-11-02T07:00:00.000Z","2.02","1.14","10.15","2.27"
"2021-11-02T08:00:00.000Z","28.8","24.61","30.46","24.88"
"2021-11-02T09:00:00.000Z","68.33","64.37","40.61","55.45"
"2021-11-02T10:00:00.000Z","108.98","98.88","50.53","83"
"2021-11-02T11:00:00.000Z","143.89","118.57","70.35","103.42"
"2021-11-02T12:00:00.000Z","166.81","126.93","80.26","113.81"
"2021-11-02T13:00:00.000Z","241.39","143.95","72.88","149.23"
"2021-11-02T14:00:00.000Z","205.99","131.48","58.12","128.19"
"2021-11-02T15:00:00.000Z","170.66","113.68","50.73","105.78"
"2021-11-02T16:00:00.000Z","135.16","90.76","44.81","84.31"
"2021-11-02T17:00:00.000Z","108.15","72.61","32.95","67.48"
"2021-11-02T18:00:00.000Z","90.12","60.51","27.01","56.23"
"2021-11-02T19:00:00.000Z","0","0","20.26","0"
"2021-11-02T20:00:00.000Z","0","0","6.76","0"
"2021-11-02T21:00:00.000Z","0","0","0","0"
"2021-11-02T22:00:00.000Z","0","0","0","0"
"2021-11-02T23:00:00.000Z","0","0","0","0"
"2021-11-03T00:00:00.000Z","0","0","0","0"
"2021-11-03T01:00:00.000Z","0","0","0","0"
"2021-11-03T02:00:00.000Z","0","0","0","0"
"2021-11-03T03:00:00.000Z","0","0","0","0"
"2021-11-03T04:00:00.000Z","0","0","0","0"
"2021-11-03T05:00:00.000Z","0","0","0","0"
"2021-11-03T06:00:00.000Z","0","0","0","0"
"2021-11-03T07:00:00.000Z","1.32","0.27","9.02","2.13"
"2021-11-03T08:00:00.000Z","21.27","9.37","27.06","28.39"
"2021-11-03T09:00:00.000Z","53.68","24.79","36.07","68.08"
"2021-11-03T10:00:00.000Z","89.83","41.32","60.81","104.1"
"2021-11-03T11:00:00.000Z","123.79","59.65","110.26","134.46"
"2021-11-03T12:00:00.000Z","151.87","75.88","134.99","155.29"
"2021-11-03T13:00:00.000Z","272.48","150.69","153.72","221.02"
"2021-11-03T14:00:00.000Z","245.79","142.67","191.18","190.24"
"2021-11-03T15:00:00.000Z","208.65","119.49","209.9","156.51"
"2021-11-03T16:00:00.000Z","164.05","94.34","184.7","123.49"
"2021-11-03T17:00:00.000Z","131.24","75.47","134.29","98.8"
"2021-11-03T18:00:00.000Z","109.37","62.89","109.09","82.33"
"2021-11-03T19:00:00.000Z","0","0","81.82","0"
"2021-11-03T20:00:00.000Z","0","0","27.27","0"
"2021-11-03T21:00:00.000Z","0","0","0","0"
"2021-11-03T22:00:00.000Z","0","0","0","0"
"2021-11-03T23:00:00.000Z","0","0","0","0"
"2021-11-04T00:00:00.000Z","0","0","0","0"
"2021-11-04T01:00:00.000Z","0","0","0","0"
"2021-11-04T02:00:00.000Z","0","0","0","0"
"2021-11-04T03:00:00.000Z","0","0","0","0"
"2021-11-04T04:00:00.000Z","0","0","0","0"
"2021-11-04T05:00:00.000Z","0","0","0","0"
"2021-11-04T06:00:00.000Z","0","0","0","0"
"2021-11-04T07:00:00.000Z","0.97","0.37","15.89","1.55"
"2021-11-04T08:00:00.000Z","19.85","13.94","47.67","27.44"
"2021-11-04T09:00:00.000Z","48.64","35.7","63.55","68.26"
"2021-11-04T10:00:00.000Z","75.43","52.48","88.32","111.05"
"2021-11-04T11:00:00.000Z","98.02","67.15","137.86","146.16"
"2021-11-04T12:00:00.000Z","119.19","80.4","162.63","166.69"
"2021-11-04T13:00:00.000Z","212","115.17","165.54","241.73"
"2021-11-04T14:00:00.000Z","182.52","97.64","171.36","224.84"
"2021-11-04T15:00:00.000Z","148.92","82.01","174.26","193.64"
"2021-11-04T16:00:00.000Z","116.37","64.08","153.13","153.4"
"2021-11-04T17:00:00.000Z","93.1","51.27","110.85","122.73"
"2021-11-04T18:00:00.000Z","77.59","42.72","89.7","102.27"
"2021-11-04T19:00:00.000Z","0","0","67.28","0"
"2021-11-04T20:00:00.000Z","0","0","22.43","0"
"2021-11-04T21:00:00.000Z","0","0","0","0"
"2021-11-04T22:00:00.000Z","0","0","0","0"
"2021-11-04T23:00:00.000Z","0","0","0","0"
"2021-11-05T00:00:00.000Z","0","0","0","0"
"2021-11-05T01:00:00.000Z","0","0","0","0"
"2021-11-05T02:00:00.000Z","0","0","0","0"
"2021-11-05T03:00:00.000Z","0","0","0","0"
"2021-11-05T04:00:00.000Z","0","0","0","0"
"2021-11-05T05:00:00.000Z","0","0","0","0"
"2021-11-05T06:00:00.000Z","0","0","0","0"
"2021-11-05T07:00:00.000Z","0.3","0.19","3.35","0.95"
"2021-11-05T08:00:00.000Z","7.79","12.05","10.05","20.19"
"2021-11-05T09:00:00.000Z","20.77","32.53","13.4","52.8"
"2021-11-05T10:00:00.000Z","36.3","56.67","18.99","86.54"
"2021-11-05T11:00:00.000Z","53.41","82.08","30.16","112.99"
"2021-11-05T12:00:00.000Z","67.19","107.65","35.74","137.87"
"2021-11-05T13:00:00.000Z","143.22","208.93","40.51","261.12"
"2021-11-05T14:00:00.000Z","134.34","180.58","50.05","231.74"
"2021-11-05T15:00:00.000Z","112.26","147.28","54.82","195.5"
"2021-11-05T16:00:00.000Z","88.31","114.47","48.18","154.34"
"2021-11-05T17:00:00.000Z","70.65","91.57","34.9","123.47"
"2021-11-05T18:00:00.000Z","58.87","76.31","28.26","102.9"
"2021-11-05T19:00:00.000Z","0","0","21.2","0"
"2021-11-05T20:00:00.000Z","0","0","7.07","0"
"2021-11-05T21:00:00.000Z","0","0","0","0"
"2021-11-05T22:00:00.000Z","0","0","0","0"
"2021-11-05T23:00:00.000Z","0","0","0","0"
"2021-11-06T00:00:00.000Z","0","0","0","0"
"2021-11-06T01:00:00.000Z","0","0","0","0"
"2021-11-06T02:00:00.000Z","0","0","0","0"
"2021-11-06T03:00:00.000Z","0","0","0","0"
"2021-11-06T04:00:00.000Z","0","0","0","0"
"2021-11-06T05:00:00.000Z","0","0","0","0"
"2021-11-06T06:00:00.000Z","0","0","0","0"
"2021-11-06T07:00:00.000Z","0.35","0.26","5.51","0.51"
"2021-11-06T08:00:00.000Z","8.01","21.94","16.51","11.58"
"2021-11-06T09:00:00.000Z","21.73","64.26","22.01","28.97"
"2021-11-06T10:00:00.000Z","43.76","106.38","37.03","53.2"
"2021-11-06T11:00:00.000Z","62.23","139.58","67.05","73.71"
"2021-11-06T12:00:00.000Z","78.56","161.81","82.07","88.22"
"2021-11-06T13:00:00.000Z","78.24","244.19","88.34","162.07"
"2021-11-06T14:00:00.000Z","69.15","208.27","100.89","137.07"
"2021-11-06T15:00:00.000Z","60.25","168.34","107.16","113.13"
"2021-11-06T16:00:00.000Z","47.23","130.02","94.21","88.71"
"2021-11-06T17:00:00.000Z","37.79","104.01","68.29","70.97"
"2021-11-06T18:00:00.000Z","31.49","86.67","55.34","59.14"
"2021-11-06T19:00:00.000Z","0","0","41.5","0"
"2021-11-06T20:00:00.000Z","0","0","13.84","0"
"2021-11-06T21:00:00.000Z","0","0","0","0"
"2021-11-06T22:00:00.000Z","0","0","0","0"
"2021-11-06T23:00:00.000Z","0","0","0","0"
"2021-11-07T00:00:00.000Z","0","0","0","0"
"2021-11-07T01:00:00.000Z","0","0","0","0"
"2021-11-07T02:00:00.000Z","0","0","0","0"
"2021-11-07T03:00:00.000Z","0","0","0","0"
"2021-11-07T04:00:00.000Z","0","0","0","0"
"2021-11-07T05:00:00.000Z","0","0","0","0"
"2021-11-07T06:00:00.000Z","0","0","0","0"
"2021-11-07T07:00:00.000Z","0.23","0.11","14.89","0.6"
"2021-11-07T08:00:00.000Z","6.6","12.77","44.65","22.67"
"2021-11-07T09:00:00.000Z","20.35","32.6","59.53","59.02"
"2021-11-07T10:00:00.000Z","36.15","50.95","87.36","85.68"
"2021-11-07T11:00:00.000Z","56.64","68.57","143.02","98.58"
